sample_id,model_idx,scenario_idx,success,Ra,La,J,b,Kt,Ke,gain_proxy,Te,Tm,reference_type,difficulty,ref_amplitude,ref_secondary_amplitude,reachable_output_proxy,reference_scale_ratio,disturbance_amplitude,noise_std,p1,p2,q1,q2,r1,iae,ise,iae_norm,ise_norm,rmse_norm,control_energy,control_variation,sat_ratio,final_error_abs,final_error_norm,overshoot,settling_time,output_range,meta_cost,quality_score,search_method,sample_dir
10,0,10,True,2.2191648388447707,0.4877756879504105,0.02602037087875935,0.22368416348712367,0.091883546957753,0.10951244703273513,0.1814251052846351,0.2198014673864117,0.11632638839118,sine,easy,0.7309027974226356,1.427108474301248,4.317761118118373,0.3305204793087683,0.009506348273027515,0.018493279245394324,0.016168788901651222,767.4615274323509,0.2005156342862017,2.3511171643253075,0.0014751898533262638,0.2996735401755803,0.3998112468463193,0.21541751782438495,0.206595208473941,0.414924901311411,100.84801156889468,3.340701027502046,0.016666666666666666,0.012093135060348592,0.008693036882365428,0.0,1.1,2.2786225143380117,2.4897315740065453,0.9906534815588173,LHS,mpc_pqr_dataset_streaming_debug\samples\sample_000010
11,0,11,True,2.2191648388447707,0.4877756879504105,0.02602037087875935,0.22368416348712367,0.091883546957753,0.10951244703273513,0.1814251052846351,0.2198014673864117,0.11632638839118,step,medium,1.8843512966515341,2.052930335628815,4.317761118118373,0.4754617681404887,-0.010103111739526847,0.010664671760207127,50.5963033854852,59.6150496602131,674.5849805896387,0.17869673523033638,0.005845790923395398,0.37199617304969657,0.3939965004714731,0.19741338767921277,0.11096055560851405,0.30408408322988845,166.6727559770979,2.71373510397801,0.03333333333333333,0.04429325501378134,0.023505837309895364,0.023505837309895364,1.2,1.546381713845365,2.9052336929415823,0.9735459138830732,LHS,mpc_pqr_dataset_streaming_debug\samples\sample_000011
12,0,12,True,2.2191648388447707,0.4877756879504105,0.02602037087875935,0.22368416348712367,0.091883546957753,0.10951244703273513,0.1814251052846351,0.2198014673864117,0.11632638839118,step,easy,0.7369580304238524,1.155125944722202,4.317761118118373,0.2675289144355424,-0.01837562345581955,0.022573422267338,28.104532364787136,1412.707922786297,18.5279421876275,138.8492659151792,0.0013097113186770763,0.05075192278219798,0.011372576235399848,0.05075192278219798,0.011372576235399848,0.09735063873870169,41.82342852577507,5.26270594716647,0.0,0.036920540054724005,0.036920540054724005,0.7435144598683016,1.2,0.7609826459604618,2.4091921711272866,0.8328368379989777,LHS,mpc_pqr_dataset_streaming_debug\samples\sample_000012
13,0,13,True,2.2191648388447707,0.4877756879504105,0.02602037087875935,0.22368416348712367,0.091883546957753,0.10951244703273513,0.1814251052846351,0.2198014673864117,0.11632638839118,step,easy,1.3235969137183228,0.7191058431111642,4.317761118118373,0.30654704545005723,0.00860736628512905,0.03311617696641234,1.9932201698570757,619.9270781173907,4.975366974212236,0.7732081000338729,0.000449705833858293,0.2829071296090216,0.25953470476784746,0.21374115236810504,0.14814395946215655,0.35135921725749153,94.20334951880255,3.2999299039662207,0.0,0.027940331030895438,0.021109395724113536,0.0,1.2,1.3365114142430021,2.266460918068419,0.9894453021379432,LHS,mpc_pqr_dataset_streaming_debug\samples\sample_000013
14,0,14,True,2.2191648388447707,0.4877756879504105,0.02602037087875935,0.22368416348712367,0.091883546957753,0.10951244703273513,0.1814251052846351,0.2198014673864117,0.11632638839118,sine,medium,1.8902393588617676,1.5298795509792222,4.317761118118373,0.4377822920610093,0.006484337224685929,0.014512860678837882,0.0143295898025189,107.62150776927406,26.471016311967386,0.5835230660503946,0.00024442228925784044,0.19995652318613388,0.095104763474972,0.10683628857383527,0.02714992920032859,0.1504158934430595,148.7685828964408,2.927345146063592,0.0,0.03867091282874924,0.020661775552778667,0.0,1.2,0.8830452749306081,2.119845824090118,0.9896691122236106,LHS,mpc_pqr_dataset_streaming_debug\samples\sample_000014
15,0,15,True,2.2191648388447707,0.4877756879504105,0.02602037087875935,0.22368416348712367,0.091883546957753,0.10951244703273513,0.1814251052846351,0.2198014673864117,0.11632638839118,step,medium,2.1390142070713036,2.1749836421696838,4.317761118118373,0.5037294983835314,-0.05551049325885842,0.03760434374164091,0.12008137450559288,0.0010682494555030455,121.0372142719441,222.130967368829,3.296362491326453,0.6875296087321426,0.6538181721394433,0.32142358216194117,0.14289915112126128,0.3450835057408343,162.68286558823303,2.093961032642726,0.016666666666666666,0.10459747089611016,0.04889984860798235,0.0,1.2,1.5675249016326858,3.320592364571415,0.9705500756960088,LHS,mpc_pqr_dataset_streaming_debug\samples\sample_000015
16,0,16,True,2.2191648388447707,0.4877756879504105,0.02602037087875935,0.22368416348712367,0.091883546957753,0.10951244703273513,0.1814251052846351,0.2198014673864117,0.11632638839118,step,medium,1.7850823874360364,2.334094782843563,4.317761118118373,0.540579879013949,0.0523252284058756,0.0009695666310140554,0.021648261955072405,100.79642754092755,0.01580355509201631,0.061429827266473586,0.0002975646434085443,0.4239149465410965,0.572363536933731,0.23747640418433424,0.17962030466314033,0.3868896318322366,178.67123923429253,2.4305770977708976,0.05,0.024162981822372975,0.013536059731718567,0.047626403102877746,0.9400000000000001,1.903956359924469,3.3597070163758187,0.9687066895135651,LHS,mpc_pqr_dataset_streaming_debug\samples\sample_000016
17,0,17,True,2.2191648388447707,0.4877756879504105,0.02602037087875935,0.22368416348712367,0.091883546957753,0.10951244703273513,0.1814251052846351,0.2198014673864117,0.11632638839118,step,hard,3.0292770180898487,2.924261416815984,4.317761118118373,0.7015851352633353,-0.02208851378030484,0.05015775834530033,231.23987053690186,1.6171128794309426,8.598504930762063,55.81833943782471,0.9836350276111775,1.200299101919464,1.4723318476994058,0.39623286175271244,0.1604455684355478,0.36565645128037394,210.50517906762786,1.3154762065856727,0.0,0.6589497130207862,0.21752705648435408,0.0,1.2,1.381342488341071,4.465214246583658,0.891236471757823,LHS,mpc_pqr_dataset_streaming_debug\samples\sample_000017
18,0,18,True,2.2191648388447707,0.4877756879504105,0.02602037087875935,0.22368416348712367,0.091883546957753,0.10951244703273513,0.1814251052846351,0.2198014673864117,0.11632638839118,multi_step,easy,1.2925559971772669,0.8743125298563625,4.317761118118373,0.2993579222698052,0.03973352065498874,0.0038701886533717427,166.7731644986384,647.2266065460386,0.014357565398577632,3.3217234558309228,0.1678780295650225,0.4237005746244771,0.4004520150817828,0.3278005560685731,0.23969101214534885,0.44692562034540384,43.13314985765913,0.9433960096248447,0.0,0.12367267701207918,0.12367267701207918,0.19252353975647848,1.2,1.8255372987400609,2.966902895454009,0.8996589535426647,LHS,mpc_pqr_dataset_streaming_debug\samples\sample_000018
19,0,19,True,2.2191648388447707,0.4877756879504105,0.02602037087875935,0.22368416348712367,0.091883546957753,0.10951244703273513,0.1814251052846351,0.2198014673864117,0.11632638839118,multi_step,hard,2.5189554684835094,2.6025522080746564,4.317761118118373,0.6027550243930161,-0.04273229969384991,0.004957999384352419,199.85875302721345,6419.887540317392,16.640452939685826,13.962490456427913,0.06117530693172166,0.4127768209735205,0.4289078161107777,0.1586046265250098,0.06332352169505405,0.2297163499025375,269.8397685100855,2.321380645096217,0.08333333333333333,0.05695991610305251,0.021886176164431653,0.021886176164431653,1.2,1.628627852481216,3.7124308687362464,0.9596796766848978,LHS,mpc_pqr_dataset_streaming_debug\samples\sample_000019
